Aufbereitete Datenbasis,,,,,,,,,
,,,,,,,,,
Stand: 01.06.2026,," Ä 195,614.00 ",,,,,"56,972",,
RACI,08.05.26,,20501,RACI,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA KLINE,08.05.26, Ä 240.00 ,20511,LIRIDONA KLINE,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA KLINE,08.05.26,,20511,LIRIDONA KLINE,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA KLINE,08.05.26,,20511,LIRIDONA KLINE,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA KLINE,08.05.26,,20511,LIRIDONA KLINE,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA KLINE,08.05.26,,20511,LIRIDONA KLINE,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
HOXHA,08.05.26, Ä 48.00 ,20502,HOXHA,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA HOME,08.05.26, Ä 111.00 ,20508,LIRIDONA HOME,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA HOME,08.05.26,,20508,LIRIDONA HOME,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA HOME,08.05.26,,20508,LIRIDONA HOME,51611,universal akryl,12,Mensuri, Ä 0.06 
LIRIDONA-A,08.05.26, Ä 96.00 ,20515,LIRIDONA-A,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LIRIDONA-A,08.05.26,,20515,LIRIDONA-A,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BERATI A.P. (1),08.05.26, Ä 96.90 ,20513,BERATI A.P. (1),50912,DICHTUNG,12,Mensuri, Ä 0.20 
BERATI A.P. (1),08.05.26,,20513,BERATI A.P. (1),44001,Fettspray,3,Mensuri, Ä 0.20 
MEGI,08.05.26, Ä 157.40 ,20406,MEGI,49644,beMAKER Rostlîser,12,Mensuri, Ä 0.20 
MEGI,08.05.26,,20406,MEGI,50912,DICHTUNG,17,Mensuri, Ä 0.20 
MEGI,08.05.26,,20406,MEGI,56117,M ONE UBS,4,Mensuri, Ä 0.20 
MEGI,08.05.26,,20406,MEGI,31819,M ONE FUERROT,2,Mensuri, Ä 0.15 
NSM TRADE,08.05.26, Ä 50.00 ,20427,#N/A,49644,beMAKER Rostlîser,6,Mensuri, Ä 0.20 
NSM TRADE,08.05.26,,20427,#N/A,55718,M ONE MOTORSTART,4,Mensuri, Ä 0.20 
NSM TRADE,08.05.26,,20427,#N/A,44001,Fettspray,3,Mensuri, Ä 0.20 
NSM TRADE,08.05.26,,20427,#N/A,39505,M ONE SILIKON SPRAY,2,Mensuri, Ä 0.20 
NSM TRADE,08.05.26,,20427,#N/A,51736,M ONE SCHWARZ MATT,3,Mensuri, Ä 0.15 
HOXHA,09.05.26, Ä 62.00 ,10622,HOXHA,54412,beMAKER Bremsen&Teile Reininger,12,Qerimi, Ä 0.20 
HOXHA,09.05.26,,10622,HOXHA,49644,beMAKER Rostlîser,12,Qerimi, Ä 0.20 
HOXHA,09.05.26,,10622,HOXHA,44001,Fettspray,4,Qerimi, Ä 0.20 
ALBANI,09.05.26, Ä 96.00 ,10635,#N/A,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,09.05.26,,10635,#N/A,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,09.05.26, Ä 144.00 ,10625,KUJTA,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,09.05.26,,10625,KUJTA,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KUJTA,09.05.26,,10625,KUJTA,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,09.05.26, Ä 96.00 ,10636,#N/A,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ALBANI,09.05.26,,10636,#N/A,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BECOLOR,09.05.26, Ä 27.60 ,10619,BECOLOR,51612,struktural akryl,12,Qerimi, Ä 0.06 
ERENIKU,09.05.26, Ä 123.60 ,20206,ERENIKU,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,09.05.26,,20206,ERENIKU,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,09.05.26,,20206,ERENIKU,51612,struktural akryl,12,Mensuri, Ä 0.06 
TE-SYLA,09.05.26, Ä 108.00 ,20606,TE-SYLA,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-SYLA,09.05.26,,20606,TE-SYLA,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-SYLA,09.05.26,,20606,TE-SYLA,31880,HAT LACK 800,3,Mensuri, Ä 0.35 
SALIHU CORPORATION,09.05.26, Ä 240.00 ,20636,#N/A,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20636,#N/A,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20636,#N/A,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20636,#N/A,35128,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20634,SALIHU CORPORATION,35115,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20634,SALIHU CORPORATION,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SALIHU CORPORATION,09.05.26,,20634,SALIHU CORPORATION,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-LUTA,09.05.26, Ä 187.20 ,20611,TE-LUTA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-LUTA,09.05.26,,20611,TE-LUTA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-LUTA,09.05.26,,20611,TE-LUTA,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE-LUTA,09.05.26,,20611,TE-LUTA,50912,DICHTUNG,6,Mensuri, Ä 0.20 
ALMIRI QERAMIKA,09.05.26, Ä 96.00 ,20631,ALMIRI QERAMIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALMIRI QERAMIKA,09.05.26,,20631,ALMIRI QERAMIKA,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROMOIN,09.05.26, Ä 159.00 ,20603,PROMOIN,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROMOIN,09.05.26,,20603,PROMOIN,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROMOIN,09.05.26,,20603,PROMOIN,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROMOIN,09.05.26,,20603,PROMOIN,51611,universal akryl,12,Mensuri, Ä 0.06 
MIX-B,09.05.26, Ä 171.60 ,20615,MIX-B,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
MIX-B,09.05.26,,20615,MIX-B,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
MIX-B,09.05.26,,20615,MIX-B,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
MIX-B,09.05.26,,20615,MIX-B,51612,struktural akryl,12,Mensuri, Ä 0.06 
LTI,09.05.26, Ä 96.00 ,20623,LTI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LTI,09.05.26,,20623,LTI,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ILIRI QERAMIKA,09.05.26, Ä 111.00 ,20622,ILIRI QERAMIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ILIRI QERAMIKA,09.05.26,,20622,ILIRI QERAMIKA,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ILIRI QERAMIKA,09.05.26,,20622,ILIRI QERAMIKA,51611,universal akryl,12,Mensuri, Ä 0.06 
UNIKA,09.05.26, Ä 444.00 ,20627,UNIKA,66701,PROFIMONT EXTREME,60,Mensuri, Ä 0.20 
UNIKA,09.05.26,,20627,UNIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
UNIKA,09.05.26,,20627,UNIKA,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,09.05.26, Ä 159.00 ,20604,ALFA-QERAMIKA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,09.05.26,,20604,ALFA-QERAMIKA,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,09.05.26,,20604,ALFA-QERAMIKA,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ALFA-QERAMIKA,09.05.26,,20604,ALFA-QERAMIKA,51611,universal akryl,12,Mensuri, Ä 0.06 
ELEKTROMONT,09.05.26, Ä 27.00 ,20601,ELEKTROMONT,49644,beMAKER Rostlîser,12,Mensuri, Ä 0.20 
ELEKTROMONT,09.05.26,,20601,ELEKTROMONT,39505,M ONE SILIKON SPRAY,1,Mensuri, Ä 0.20 
KRRABAJ,11.05.26, Ä 80.00 ,10147,#N/A,50912,DICHTUNG,10,Qerimi, Ä 0.20 
KADIJOLLET,11.05.26, Ä 141.00 ,10111,KADIJOLLET,54412,beMAKER Bremsen&Teile Reininger,12,Qerimi, Ä 0.20 
KADIJOLLET,11.05.26,,10111,KADIJOLLET,49644,beMAKER Rostlîser,3,Qerimi, Ä 0.20 
KADIJOLLET,11.05.26,,10111,KADIJOLLET,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,11.05.26,,10111,KADIJOLLET,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
KADIJOLLET,11.05.26,,10111,KADIJOLLET,51611,universal akryl,12,Qerimi, Ä 0.06 
QELA,11.05.26, Ä 96.00 ,10114,QELA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
QELA,11.05.26,,10114,QELA,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
EURO COLORS,11.05.26, Ä 69.60 ,10134,EURO COLORS,66701,PROFIMONT EXTREME,12,Qerimi, Ä 0.20 
JETARI,11.05.26, Ä 48.00 ,10104,JETARI,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BAU MIX FATONI,11.05.26, Ä 48.00 ,40024,BAU MIX FATONI,35110,M-ONE Sanitar Silikon,12,0, Ä 0.17 
KENA COMERC,11.05.26, Ä 141.00 ,20109,KENA COMERC,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,11.05.26,,20109,KENA COMERC,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
KENA COMERC,11.05.26,,20109,KENA COMERC,51611,universal akryl,36,Mensuri, Ä 0.06 
ENESI,11.05.26, Ä 96.00 ,20130,ENESI,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ENESI,11.05.26,,20130,ENESI,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,11.05.26, Ä 192.00 ,20121,CAMA BAU,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,11.05.26,,20121,CAMA BAU,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,11.05.26,,20121,CAMA BAU,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CAMA BAU,11.05.26,,20121,CAMA BAU,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26, Ä 250.00 ,20126,LULI-C,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26,,20126,LULI-C,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26,,20126,LULI-C,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26,,20126,LULI-C,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26,,20126,LULI-C,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LULI-C,11.05.26,,20126,LULI-C,49644,beMAKER Rostlîser,5,Mensuri, Ä 0.20 
KUQI-LKW,11.05.26, Ä 61.50 ,20102,KUQI-LKW,55718,M ONE MOTORSTART,6,Mensuri, Ä 0.20 
KUQI-LKW,11.05.26,,20102,KUQI-LKW,49644,beMAKER Rostlîser,7,Mensuri, Ä 0.20 
KUQI-LKW,11.05.26,,20102,KUQI-LKW,54412,beMAKER Bremsen&Teile Reininger,9,Mensuri, Ä 0.20 
KUQI-LKW,11.05.26,,20102,KUQI-LKW,44001,Fettspray,1,Mensuri, Ä 0.20 
KUQI-LKW,11.05.26,,20102,KUQI-LKW,50912,DICHTUNG,1,Mensuri, Ä 0.20 
GLOBI TERM,11.05.26, Ä 139.20 ,20122,GLOBI TERM,66701,PROFIMONT EXTREME,24,Mensuri, Ä 0.20 
KTHIMI,11.05.26, Ä 192.00 ,20104,KTHIMI,35109,M-ONE Sanitar Silikon,36,Mensuri, Ä 0.17 
KTHIMI,11.05.26,,20104,KTHIMI,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LNI SHPK,11.05.26, Ä 96.00 ,20129,LNI SHPK,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
LNI SHPK,11.05.26,,20129,LNI SHPK,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ARSIMI,12.05.26, Ä 480.00 ,10258,ARSIMI,35109,M-ONE Sanitar Silikon,120,Qerimi, Ä 0.17 
ARPO,12.05.26, Ä 530.40 ,10240,ARPO,35113,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35108,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35119,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARPO,12.05.26,,10240,ARPO,72101,Zink Spray Hell,12,Qerimi, Ä 0.20 
XHAFA,12.05.26, Ä 144.00 ,10205,XHAFA,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,12.05.26,,10205,XHAFA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
XHAFA,12.05.26,,10205,XHAFA,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEK TRADE,12.05.26, Ä 192.00 ,10245,BEK TRADE,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEK TRADE,12.05.26,,10245,BEK TRADE,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEK TRADE,12.05.26,,10245,BEK TRADE,35108,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEK TRADE,12.05.26,,10245,BEK TRADE,35128,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
TEMAJ,12.05.26, Ä 144.00 ,40019,TEMAJ,35109,M-ONE Sanitar Silikon,12,0, Ä 0.17 
TEMAJ,12.05.26,,40019,TEMAJ,35119,M-ONE Sanitar Silikon,12,0, Ä 0.17 
TEMAJ,12.05.26,,40019,TEMAJ,35111,M-ONE Sanitar Silikon,12,0, Ä 0.17 
PROSAN,12.05.26, Ä 96.00 ,20210,PROSAN,35113,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
LETAJ,12.05.26, Ä 40.50 ,20209,LETAJ,39505,M ONE SILIKON SPRAY,3,Mensuri, Ä 0.20 
LETAJ,12.05.26,,20209,LETAJ,44001,Fettspray,9,Mensuri, Ä 0.20 
GACAFERI-RG,12.05.26, Ä 161.20 ,20205,GACAFERI-RG,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
GACAFERI-RG,12.05.26,,20205,GACAFERI-RG,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
GACAFERI-RG,12.05.26,,20205,GACAFERI-RG,51612,struktural akryl,12,Mensuri, Ä 0.06 
GACAFERI-RG,12.05.26,,20205,GACAFERI-RG,50912,DICHTUNG,2,Mensuri, Ä 0.20 
INOX 2,12.05.26, Ä 96.00 ,20212,INOX 2,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 2,12.05.26,,20212,INOX 2,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 1,12.05.26, Ä 111.00 ,20211,INOX 1,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 1,12.05.26,,20211,INOX 1,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
INOX 1,12.05.26,,20211,INOX 1,51611,universal akryl,12,Mensuri, Ä 0.06 
PROSAN,12.05.26, Ä 174.00 ,20210,PROSAN,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROSAN,12.05.26,,20210,PROSAN,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROSAN,12.05.26,,20210,PROSAN,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
PROSAN,12.05.26,,20210,PROSAN,51611,universal akryl,24,Mensuri, Ä 0.06 
ERENIKU,12.05.26, Ä 111.00 ,20206,ERENIKU,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,12.05.26,,20206,ERENIKU,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ERENIKU,12.05.26,,20206,ERENIKU,51611,universal akryl,12,Mensuri, Ä 0.06 
AFRIMI-AG,12.05.26, Ä 117.60 ,20203,AFRIMI-AG,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
AFRIMI-AG,12.05.26,,20203,AFRIMI-AG,66701,PROFIMONT EXTREME,12,Mensuri, Ä 0.20 
TE BESIMI,12.05.26, Ä 160.60 ,20201,TE BESIMI,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BESIMI,12.05.26,,20201,TE BESIMI,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
TE BESIMI,12.05.26,,20201,TE BESIMI,51611,universal akryl,12,Mensuri, Ä 0.06 
TE BESIMI,12.05.26,,20201,TE BESIMI,56117,M ONE UBS,4,Mensuri, Ä 0.20 
TE BESIMI,12.05.26,,20201,TE BESIMI,54412,beMAKER Bremsen&Teile Reininger,3,Mensuri, Ä 0.20 
TE BESIMI,12.05.26,,20201,TE BESIMI,51612,struktural akryl,12,Mensuri, Ä 0.06 
DARDANIA,13.05.26, Ä 96.00 ,10332,DARDANIA,35114,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
DARDANIA,13.05.26,,10332,DARDANIA,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BASHKIMI,13.05.26, Ä 86.40 ,10315,BASHKIMI,50912,DICHTUNG,12,Qerimi, Ä 0.20 
BALLKANI,13.05.26, Ä 288.00 ,10350,BALLKANI,35121,M-ONE Sanitar Silikon,48,Qerimi, Ä 0.17 
BALLKANI,13.05.26,,10350,BALLKANI,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BALLKANI,13.05.26,,10350,BALLKANI,35119,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BURIMI,13.05.26, Ä 144.00 ,10330,BURIMI,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BURIMI,13.05.26,,10330,BURIMI,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BURIMI,13.05.26,,10330,BURIMI,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
AME,13.05.26, Ä 46.20 ,10346,AME,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
PARKETI,13.05.26, Ä 63.00 ,10325,PARKETI,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
PARKETI,13.05.26,,10325,PARKETI,51611,universal akryl,12,Qerimi, Ä 0.06 
GLOBAL NT,13.05.26, Ä 111.00 ,10360,#N/A,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
GLOBAL NT,13.05.26,,10360,#N/A,35119,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
GLOBAL NT,13.05.26,,10360,#N/A,51611,universal akryl,12,Qerimi, Ä 0.06 
SMIRA COLOR,13.05.26, Ä 48.00 ,10367,SMIRA COLOR,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
IBAK,13.05.26, Ä 144.00 ,10340,IBAK,35121,M-ONE Sanitar Silikon,36,Qerimi, Ä 0.17 
BEKA-3,13.05.26, Ä 86.40 ,10323,BEKA-3,50912,DICHTUNG,12,Qerimi, Ä 0.20 
TREND CERAMIKA,13.05.26, Ä 96.00 ,10353,TREND CERAMIKA,35109,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
HAZROLLI,13.05.26, Ä 96.00 ,20301,HAZROLLI,35128,M-ONE Sanitar Silikon,24,Mensuri, Ä 0.17 
CONDOR,13.05.26, Ä 325.80 ,20307,CONDOR,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,13.05.26,,20307,CONDOR,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,13.05.26,,20307,CONDOR,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,13.05.26,,20307,CONDOR,35119,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
CONDOR,13.05.26,,20307,CONDOR,51612,struktural akryl,36,Mensuri, Ä 0.06 
CONDOR,13.05.26,,20307,CONDOR,51936,M ONE SCHWARZ GLéNZED,6,Mensuri, Ä 0.15 
CONDOR,13.05.26,,20307,CONDOR,31818,M ONE ANTHRAZIT,6,Mensuri, Ä 0.15 
CONDOR,13.05.26,,20307,CONDOR,44001,Fettspray,6,Mensuri, Ä 0.20 
BEREQETI,13.05.26, Ä 213.60 ,20321,BEREQETI,51612,struktural akryl,72,Mensuri, Ä 0.06 
BEREQETI,13.05.26,,20321,BEREQETI,35121,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BARDHI-M,13.05.26, Ä 96.00 ,20331,BARDHI-M,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
BARDHI-M,13.05.26,,20331,BARDHI-M,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
NITA 3,13.05.26, Ä 111.00 ,20303,NITA 3,35113,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
NITA 3,13.05.26,,20303,NITA 3,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
NITA 3,13.05.26,,20303,NITA 3,51611,universal akryl,12,Mensuri, Ä 0.06 
DURGUTI 3,13.05.26, Ä 171.60 ,20313,DURGUTI 3,35110,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DURGUTI 3,13.05.26,,20313,DURGUTI 3,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DURGUTI 3,13.05.26,,20313,DURGUTI 3,35128,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
DURGUTI 3,13.05.26,,20313,DURGUTI 3,51612,struktural akryl,12,Mensuri, Ä 0.06 
ARTURI,13.05.26, Ä 192.00 ,20328,ARTURI,35111,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ARTURI,13.05.26,,20328,ARTURI,35115,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ARTURI,13.05.26,,20328,ARTURI,35125,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
ARTURI,13.05.26,,20328,ARTURI,35112,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SHEHU-A,13.05.26, Ä 33.00 ,20317,SHEHU-A,44001,Fettspray,6,Mensuri, Ä 0.20 
SHEHU-A,13.05.26,,20317,SHEHU-A,49644,beMAKER Rostlîser,6,Mensuri, Ä 0.20 
URA,13.05.26, Ä 48.00 ,20314,URA,35109,M-ONE Sanitar Silikon,12,Mensuri, Ä 0.17 
SAN KOS,14.05.26, Ä 48.00 ,10429,SAN KOS,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
GRANITI,14.05.26, Ä 27.60 ,10410,GRANITI,51612,struktural akryl,12,Qerimi, Ä 0.06 
DRCOR,14.05.26, Ä 192.00 ,10401,DRCOR,35109,M-ONE Sanitar Silikon,48,Qerimi, Ä 0.17 
UNIVERZAL,14.05.26, Ä 128.50 ,10413,UNIVERZAL,35128,M-ONE Sanitar Silikon,24,Qerimi, Ä 0.17 
UNIVERZAL,14.05.26,,10413,UNIVERZAL,51611,universal akryl,12,Qerimi, Ä 0.06 
UNIVERZAL,14.05.26,,10413,UNIVERZAL,44001,Fettspray,5,Qerimi, Ä 0.20 
VISARI HH,14.05.26, Ä 96.00 ,10412,VISARI HH,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
VISARI HH,14.05.26,,10412,VISARI HH,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
ARDI LIPJAN,15.05.26, Ä 24.50 ,10529,ARDI LIPJAN,55718,M ONE MOTORSTART,4,Qerimi, Ä 0.20 
ARDI LIPJAN,15.05.26,,10529,ARDI LIPJAN,44001,Fettspray,3,Qerimi, Ä 0.20 
CARRALEVA 2,15.05.26, Ä 96.00 ,10508,CARRALEVA 2,35109,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 2,15.05.26,,10508,CARRALEVA 2,35110,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
REAL COLOR 2,15.05.26, Ä 144.00 ,10507,REAL COLOR 2,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
REAL COLOR 2,15.05.26,,10507,REAL COLOR 2,35125,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
REAL COLOR 2,15.05.26,,10507,REAL COLOR 2,35115,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
LITA,15.05.26, Ä 96.00 ,10542,LITA,35111,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
LITA,15.05.26,,10542,LITA,35112,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
BEKA,15.05.26, Ä 48.00 ,10539,BEKA,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
LONI,15.05.26, Ä 48.00 ,10509,LONI,50912,DICHTUNG,5,Qerimi, Ä 0.20 
LONI,15.05.26,,10509,LONI,49644,beMAKER Rostlîser,6,Qerimi, Ä 0.20 
CARRALEVA 1,15.05.26, Ä 144.00 ,10504,CARRALEVA 1,35113,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
CARRALEVA 1,15.05.26,,10504,CARRALEVA 1,35121,M-ONE Sanitar Silikon,12,Qerimi, Ä 0.17 
